model,failure_time,disk_id
MB1,2019-08-04 09:04:55,42134
MB1,2019-07-05 09:02:38,30006
MB1,2018-10-14 09:26:15,26043
MB1,2019-10-04 09:02:08,21552
MB1,2018-09-23 09:51:04,21545
MB1,2018-08-24 06:39:32,18949
MB1,2018-08-24 08:04:26,28977
MB1,2018-08-28 08:03:42,9117
MB1,2018-10-04 09:05:40,41745
MB1,2018-08-01 08:29:58,32145
MB1,2018-10-06 09:22:50,41739
MB1,2019-12-03 10:16:39,29670
MB1,2019-06-07 09:03:49,1500
MB1,2018-08-27 09:05:47,4628
MB1,2018-08-07 08:06:30,37597
MB1,2019-03-22 09:11:54,38358
MB1,2019-10-08 09:09:06,2762
MB1,2019-09-18 09:03:28,42760
MB1,2019-06-10 09:04:10,21275
MB1,2018-10-12 09:32:18,828
MB1,2019-11-03 09:02:15,825
MB1,2018-09-22 09:45:09,824
MB1,2019-12-14 09:01:02,10864
MB1,2018-08-14 11:11:27,30008
MB1,2019-11-24 09:02:04,21285
MB1,2019-08-31 09:05:47,2555
MB1,2018-09-21 09:38:49,26438
MB1,2018-08-15 08:22:13,10865
MB1,2018-05-24 21:18:59,5582
MB1,2019-04-15 09:07:53,5581
MB1,2019-11-29 10:16:01,34682
MB1,2019-12-27 09:01:42,34688
MB1,2019-06-18 09:03:15,34685
MB1,2019-01-29 09:02:55,34680
MB1,2018-05-24 21:19:02,5574
MB1,2018-10-09 09:33:04,27663
MB1,2019-12-31 09:01:23,27666
MB1,2019-12-18 09:01:17,27675
MB1,2019-06-14 09:04:31,27664
MB1,2019-12-19 09:00:57,5344
MB1,2019-05-28 09:04:25,5349
MB1,2019-03-07 09:02:50,5351
MB1,2019-08-17 09:04:57,5863
MB1,2019-03-15 12:30:50,31470
MB1,2019-06-17 07:25:48,21390
MB1,2018-08-13 08:34:58,22072
MB1,2018-11-01 09:10:40,32990
MB1,2019-03-27 09:07:32,39622
MB1,2018-07-29 20:49:32,43007
MB1,2019-07-08 15:57:41,32985
MB1,2019-09-08 09:03:38,12213
MB1,2018-12-02 09:13:07,12220
MB1,2019-08-08 09:05:14,39987
MB1,2019-03-18 01:39:23,21730
MB1,2019-05-20 04:14:25,39329
MB1,2019-11-16 23:14:05,36397
MB1,2018-05-24 21:19:15,17082
MB1,2018-12-14 11:37:05,31083
MB1,2018-11-15 09:19:27,39325
MB1,2019-05-19 00:57:58,39331
MB1,2019-09-18 09:02:57,25853
MB1,2018-07-06 07:37:25,31085
MB1,2018-11-01 09:20:59,6711
MB1,2018-06-29 08:23:13,16885
MB1,2018-05-24 21:19:18,4064
MB1,2018-05-24 21:19:21,4065
MB1,2018-06-08 08:07:36,19208
MB1,2018-05-24 21:19:23,19200
MB1,2018-05-24 21:19:25,19209
MB1,2018-05-24 21:19:27,26747
MB1,2018-06-29 08:17:33,19205
MB1,2018-05-24 21:19:28,26732
MB1,2018-05-24 21:19:31,26743
MB1,2018-05-24 21:19:32,26733
MB1,2019-12-29 01:19:39,24048
MB1,2018-05-24 21:19:33,9849
MB1,2018-05-24 21:19:35,9840
MB1,2018-05-24 21:19:36,16521
MB1,2018-05-24 21:19:38,16531
MB1,2018-05-25 19:43:23,16526
MB1,2018-07-03 08:26:07,16527
MB1,2018-05-24 21:19:39,16532
MB1,2018-05-24 21:19:41,33474
MB1,2018-10-17 10:17:15,34464
MB1,2018-05-24 21:19:42,34461
MB1,2018-05-24 21:19:44,33469
MB1,2018-07-01 14:28:55,4068
MB1,2018-05-24 21:19:46,41528
MB1,2018-05-24 21:19:47,9848
MB1,2018-05-24 21:19:49,33585
MB1,2018-06-09 08:09:38,9839
MB1,2018-07-21 09:21:45,33588
MB1,2018-05-24 21:19:50,9845
MB1,2018-05-24 21:19:52,9844
MB1,2018-05-24 21:19:53,18770
MB1,2018-05-24 21:19:55,16529
MB1,2018-05-24 21:19:56,43786
MB1,2018-05-24 21:19:58,10672
MB1,2018-05-24 21:19:59,43781
MB1,2018-05-24 21:20:01,43788
MB1,2018-05-24 21:20:05,1171
MB1,2018-06-24 08:24:25,9065
MB1,2018-06-08 08:11:01,24884
MB1,2018-05-24 21:20:15,10666
MB1,2018-05-28 17:43:15,44215
MB1,2018-05-24 21:20:25,44222
MB1,2018-05-24 21:20:35,9055
MB1,2018-05-24 21:20:37,44218
MB1,2018-05-24 21:20:39,9062
MB1,2018-05-24 21:20:40,1180
MB1,2018-05-24 21:20:42,8362
MB1,2018-05-24 21:20:44,26734
MB1,2018-05-24 21:20:45,26742
MB1,2018-05-24 21:20:47,26731
MB1,2018-05-24 21:20:48,25942
MB1,2018-05-24 21:20:50,25944
MB1,2018-05-24 21:20:53,21893
MB1,2018-05-24 21:20:54,13460
MB1,2018-05-25 19:45:24,2484
MB1,2018-05-24 21:20:56,2488
MB1,2018-05-24 21:20:58,21891
MB1,2018-05-24 21:20:59,2490
MB1,2018-05-24 21:21:01,33126
MB1,2018-05-24 21:21:04,33115
MB1,2018-05-24 21:21:06,33128
MB1,2018-05-24 21:21:08,33130
MB1,2018-05-24 21:21:09,33755
MB1,2018-05-24 21:21:11,33761
MB1,2018-06-24 08:31:09,33754
MB1,2018-07-19 08:29:30,33759
MB1,2018-05-24 21:21:12,33749
MB1,2018-05-24 21:21:14,18486
MB1,2018-05-24 21:21:15,33753
MB1,2018-05-24 21:21:17,33750
MB1,2018-07-19 08:24:56,33131
MB1,2018-05-24 21:21:18,18482
MB1,2018-07-08 08:34:11,18476
MB1,2018-05-24 21:21:20,33116
MB1,2018-05-24 21:21:21,16886
MB1,2018-05-24 21:21:23,33581
MB1,2018-05-24 21:21:26,33584
MB1,2018-05-24 21:21:27,18898
MB1,2018-06-23 08:21:28,18894
MB1,2018-05-24 21:21:29,18905
MB1,2018-05-24 21:21:30,18907
MB1,2019-11-08 13:46:17,40169
MB1,2018-08-07 16:53:27,503
MB1,2018-07-20 10:22:46,33471
MB1,2018-05-24 21:21:32,27609
MB1,2018-12-29 09:09:16,43925
MB1,2018-05-24 21:21:33,16523
MB1,2018-05-24 21:21:35,34469
MB1,2018-05-24 21:21:36,34467
MB1,2018-05-24 21:21:38,34457
MB1,2018-05-24 21:21:39,34468
MB1,2018-05-24 21:21:41,27594
MB1,2018-05-24 21:21:42,27600
MB1,2018-12-18 09:08:51,16884
MB1,2018-05-24 21:21:44,42905
MB1,2018-06-08 08:11:11,27607
MB1,2018-05-24 21:21:45,27601
MB1,2019-12-27 03:43:06,25941
MB1,2018-05-24 21:21:47,27596
MB1,2018-07-21 08:13:33,24571
MB1,2018-05-24 21:21:48,19202
MB1,2018-05-24 21:21:50,43792
MB1,2018-05-24 21:21:51,2482
MB1,2018-05-24 21:21:53,2480
MB1,2018-05-24 21:21:55,43794
MB1,2019-09-17 01:09:50,12695
MB1,2018-06-22 08:34:25,43791
MB1,2018-05-24 21:21:56,43782
MB1,2018-05-24 21:21:58,2478
MB1,2018-05-24 21:21:59,24889
MB1,2019-11-09 12:20:05,10387
MB1,2018-05-24 21:22:01,14247
MB1,2018-09-08 09:52:05,5004
MB1,2018-05-24 21:22:04,2487
MB1,2018-07-18 08:20:55,36950
MB1,2018-05-24 21:22:05,34981
MB1,2018-06-06 08:09:49,33447
MB1,2018-05-24 21:22:07,26764
MB1,2018-04-03 06:20:23,1231
MB1,2019-10-04 21:53:49,43708
MB1,2018-05-25 19:48:07,35297
MB1,2018-05-24 21:22:09,35290
MB1,2018-05-25 19:48:13,10673
MB1,2018-05-24 21:22:10,24894
MB1,2018-07-08 08:09:49,24887
MB1,2018-11-22 09:09:51,42077
MB1,2018-05-24 21:22:12,24885
MB1,2018-07-12 08:36:23,43703
MB1,2019-02-20 14:52:51,26758
MB1,2018-08-24 08:13:24,16803
MB1,2018-05-24 21:22:13,9063
MB1,2018-05-24 21:22:15,33583
MB1,2018-05-24 21:22:16,1175
MB1,2018-05-24 21:22:18,18477
MB1,2018-05-24 21:22:19,1176
MB1,2018-05-24 21:22:20,20811
MB1,2018-05-24 21:22:22,20804
MB1,2018-05-31 13:34:58,29007
MB1,2018-05-24 21:22:24,18900
MB1,2018-07-20 10:07:28,11908
MB1,2018-05-24 21:22:25,44210
MB1,2018-05-24 21:22:27,33593
MB1,2018-06-25 08:10:50,44223
MB1,2018-06-08 08:06:30,44209
MB1,2018-05-28 17:48:00,18896
MB1,2018-10-21 09:08:39,31267
MB1,2018-09-23 09:51:01,24621
MB1,2018-07-18 08:20:14,38126
MB1,2018-12-27 09:04:06,23620
MB1,2018-05-24 21:22:28,38129
MB1,2018-05-24 21:22:30,34585
MB1,2019-12-23 09:01:57,23615
MB1,2018-05-24 21:22:31,27641
MB1,2019-03-16 13:47:50,23622
MB1,2018-05-24 21:22:32,34574
MB1,2018-05-24 21:22:33,34575
MB1,2018-08-14 18:59:58,39199
MB1,2018-05-24 21:22:35,34584
MB1,2018-05-24 21:22:36,34576
MB1,2018-05-24 21:22:37,34579
MB1,2019-12-29 09:01:05,19105
MB1,2019-12-19 09:01:12,27638
MB1,2019-07-02 09:03:37,19106
MB1,2018-05-24 21:22:39,20797
MB1,2018-05-24 21:22:43,33993
MB1,2018-05-24 21:22:45,150
MB1,2018-05-24 21:22:47,149
MB1,2018-05-24 21:22:49,33995
MB1,2018-05-24 21:22:50,156
MB1,2019-04-27 00:33:29,6105
MB1,2018-06-23 08:09:00,148
MB1,2018-07-10 08:18:55,146
MB1,2019-05-07 09:05:16,6920
MB1,2018-08-27 09:01:55,19113
MB1,2019-12-18 09:01:39,42341
MB1,2018-06-22 08:12:05,42348
MB1,2019-12-22 09:01:11,37666
MB1,2018-06-23 08:05:10,22856
MB1,2018-05-24 21:22:51,22862
MB1,2018-05-24 21:22:53,22860
MB1,2018-05-24 21:22:55,22865
MB1,2019-10-10 09:01:54,9388
MB1,2018-05-24 21:22:56,22861
MB1,2018-05-24 21:22:58,22348
MB1,2018-12-19 09:03:57,39026
MB1,2019-08-27 09:03:26,23614
MB1,2019-02-02 20:49:17,20786
MB1,2019-12-23 10:29:47,27651
MB1,2018-05-24 21:22:59,37533
MB1,2018-05-24 21:23:01,37536
MB1,2019-05-12 09:03:18,12818
MB1,2018-05-24 21:23:04,37053
MB1,2018-05-24 21:23:06,38137
MB1,2018-07-18 08:07:07,38131
MB1,2018-05-24 21:23:09,33992
MB1,2018-05-24 21:23:14,38130
MB1,2018-09-29 09:22:35,38651
MB1,2018-05-24 21:23:16,38127
MB1,2018-05-24 21:23:18,34000
MB1,2019-12-29 09:01:12,38650
MB1,2018-05-24 21:23:21,7934
MB1,2018-05-24 21:23:23,7940
MB1,2018-05-24 21:23:24,7935
MB1,2018-07-25 08:04:56,7936
MB1,2018-05-24 21:23:25,38134
MB1,2019-03-21 09:52:32,16067
MB1,2018-10-27 18:37:13,22386
MB1,2018-07-16 08:27:23,20459
MB1,2019-11-07 22:37:20,41516
MB1,2018-05-24 21:23:31,19226
MB1,2018-05-24 21:23:33,18771
MB1,2018-05-24 21:23:35,18776
MB1,2018-05-24 21:23:36,41660
MB1,2018-06-22 08:33:30,15106
MB1,2019-08-01 09:08:13,40868
MB1,2018-05-24 21:23:38,36089
MB1,2018-08-21 05:20:23,8853
MB1,2018-06-09 08:09:10,14254
MB1,2018-05-24 21:23:39,10361
MB1,2018-07-19 08:04:50,14253
MB1,2018-05-24 21:23:41,14257
MB1,2018-05-24 21:23:45,14252
MB1,2018-05-24 21:23:47,14258
MB1,2018-06-12 08:06:52,4992
MB1,2018-05-24 21:23:48,10360
MB1,2019-07-16 06:02:06,14023
MB1,2018-05-24 21:23:50,5002
MB1,2018-05-24 21:23:52,14246
MB1,2018-05-24 21:23:53,14256
MB1,2018-06-08 08:13:17,4995
MB1,2018-05-24 21:23:54,14245
MB1,2018-05-24 21:23:56,11272
MB1,2018-05-24 21:23:57,22360
MB1,2018-05-24 21:23:59,22857
MB1,2018-05-24 21:24:00,22864
MB1,2018-05-24 21:24:03,22858
MB1,2018-05-24 21:24:04,22859
MB1,2018-05-24 21:24:06,22855
MB1,2018-05-24 21:24:09,3643
MB1,2018-07-08 08:25:52,3644
MB1,2018-05-24 21:24:13,8524
MB1,2018-05-24 21:24:18,3651
MB1,2018-05-24 21:24:20,3642
MB1,2018-05-24 21:24:21,3645
MB1,2018-05-24 21:24:23,3647
MB1,2018-05-24 21:24:24,3639
MB1,2018-05-24 21:24:25,33420
MB1,2018-05-24 21:24:27,33429
MB1,2018-05-24 21:24:29,33430
MB1,2018-05-24 21:24:30,33428
MB1,2018-05-24 21:24:32,17866
MB1,2018-05-24 21:24:33,17858
MB1,2018-05-24 21:24:35,33431
MB1,2019-12-22 02:22:08,33427
MB1,2018-05-24 21:24:36,33421
MB1,2018-06-24 08:15:12,17856
MB1,2018-06-23 08:14:25,17868
MB1,2018-05-24 21:24:39,4996
MB1,2018-05-24 21:24:41,31432
MB1,2018-05-24 21:24:43,34972
MB1,2018-05-24 21:24:44,31427
MB1,2018-05-24 21:24:46,10368
MB1,2018-05-24 21:24:47,34985
MB1,2018-05-24 21:24:49,10363
MB1,2018-05-24 21:24:50,10365
MB1,2018-05-24 21:24:52,34973
MB1,2018-05-24 21:24:53,34979
MB1,2018-05-24 21:24:55,34975
MB1,2018-05-24 21:24:56,10358
MB1,2018-05-24 21:24:58,43793
MB1,2018-05-24 21:24:59,43783
MB1,2018-05-24 21:25:05,25936
MB1,2018-08-07 08:24:43,36862
MB1,2018-05-24 21:25:11,33448
MB1,2018-05-24 21:25:13,27103
MB1,2018-05-24 21:25:16,27111
MB1,2018-05-24 21:25:17,33455
MB1,2018-05-24 21:25:19,33449
MB1,2018-05-24 21:25:21,12166
MB1,2018-05-24 21:25:22,36869
MB1,2018-05-28 17:55:36,6272
MB1,2018-05-24 21:25:24,14729
MB1,2018-05-24 21:25:25,16237
MB1,2018-05-24 21:25:27,1099
MB1,2018-05-24 21:25:29,14739
MB1,2018-05-24 21:25:30,21587
MB1,2019-02-02 09:03:48,21593
MB1,2018-06-10 08:06:19,38230
MB1,2018-05-24 21:25:32,35762
MB1,2018-05-24 21:25:34,35760
MB1,2018-05-24 21:25:35,35766
MB1,2018-05-24 21:25:37,35763
MB1,2018-05-31 12:44:31,12050
MB1,2018-05-24 21:25:39,38851
MB1,2018-05-24 21:25:41,28322
MB1,2019-12-14 09:01:41,36633
MB1,2018-07-04 16:15:29,38857
MB1,2018-08-09 20:35:52,32850
MB1,2018-07-27 08:09:48,32852
MB1,2018-07-18 08:09:03,41649
MB1,2018-05-24 21:25:43,32858
MB1,2018-05-24 21:25:44,19215
MB1,2018-05-24 21:25:46,18745
MB1,2018-05-24 21:25:48,18741
MB1,2018-05-24 21:25:49,18744
MB1,2018-05-24 21:25:55,18742
MB1,2018-05-24 21:26:00,18743
MB1,2018-05-24 21:26:04,21968
MB1,2018-05-24 21:26:07,23111
MB1,2018-05-24 21:26:09,23114
MB1,2018-11-01 09:05:58,16686
MB1,2018-05-24 21:26:10,23105
MB1,2018-05-24 21:26:12,23107
MB1,2018-05-24 21:26:15,30458
MB1,2018-06-29 08:12:57,30461
MB1,2018-05-24 21:26:17,38024
MB1,2018-05-24 21:26:19,38018
MB1,2019-12-21 21:53:38,38020
MB1,2018-06-06 08:06:19,11263
MB1,2019-04-02 09:04:39,27720
MB1,2019-01-28 13:32:11,15351
MB1,2018-05-24 21:26:22,16330
MB1,2018-05-24 21:26:25,23103
MB1,2018-05-24 21:26:28,16333
MB1,2018-05-24 21:26:31,23113
MB1,2018-06-08 08:08:36,16332
MB1,2018-07-19 08:16:22,2153
MB1,2018-07-17 08:34:34,2149
MB1,2018-05-24 21:26:33,2152
MB1,2018-05-24 21:26:34,2155
MB1,2018-05-24 21:26:36,23249
MB1,2018-05-24 21:26:37,23246
MB1,2018-05-24 21:26:39,23250
MB1,2018-06-23 08:25:36,23245
MB1,2018-05-24 21:26:40,23247
MB1,2018-05-24 21:26:42,23241
MB1,2018-05-24 21:26:43,23240
MB1,2018-05-24 21:26:45,29425
MB1,2018-05-24 21:26:46,2151
MB1,2018-05-24 21:26:48,2158
MB1,2018-07-09 08:16:32,29426
MB1,2019-11-26 12:43:04,29420
MB1,2018-05-24 21:26:49,29421
MB1,2018-05-24 21:26:51,29422
MB1,2018-05-24 21:26:53,29423
MB1,2018-05-24 21:26:54,20996
MB1,2018-05-24 21:26:57,21002
MB1,2018-05-24 21:27:05,20997
MB1,2018-05-24 21:27:06,38026
MB1,2018-05-24 21:27:10,38025
MB1,2019-12-24 09:01:50,21846
MB1,2018-05-24 21:27:13,29418
MB1,2018-05-24 21:27:13,29419
MB1,2018-05-24 21:27:15,29429
MB1,2018-12-25 09:10:06,21847
MB1,2018-06-09 08:09:48,12145
MB1,2018-07-03 08:07:56,12140
MB1,2018-05-24 21:27:21,6500
MB1,2018-05-24 21:27:23,6504
MB1,2018-05-24 21:27:24,6495
MB1,2018-05-25 20:00:08,6494
MB1,2019-12-25 09:01:36,36746
MB1,2018-05-24 21:27:26,6505
MB1,2018-05-24 21:27:27,6496
MB1,2018-06-24 08:20:18,6493
MB1,2018-08-16 08:27:04,23104
MB1,2019-12-11 17:50:11,24943
MB1,2018-05-24 21:27:30,6503
MB1,2018-05-24 21:27:31,38094
MB1,2018-05-24 21:27:32,12144
MB1,2018-05-24 21:27:34,38098
MB1,2018-05-24 21:27:38,38095
MB1,2019-09-13 09:02:59,5330
MB1,2019-05-30 09:02:36,5335
MB1,2018-05-24 21:27:39,25375
MB1,2018-05-24 21:27:41,31071
MB1,2018-05-24 21:27:43,31078
MB1,2018-05-24 21:27:46,31072
MB1,2018-05-25 20:01:08,31069
MB1,2018-05-24 21:27:47,31067
MB1,2018-05-24 21:27:49,31075
MB1,2018-05-24 21:27:52,25368
MB1,2018-05-24 21:27:55,25369
MB1,2018-05-24 21:27:56,25381
MB1,2018-05-24 21:27:58,25374
MB1,2018-05-24 21:27:59,25380
MB1,2018-05-24 21:28:01,25378
MB1,2018-05-24 21:28:09,43147
MB1,2018-11-01 09:15:12,40843
MB1,2018-11-14 09:14:08,40834
MB1,2018-05-24 21:28:12,38181
MB1,2018-07-04 15:57:03,19770
MB1,2018-07-04 15:56:57,19765
MB1,2018-07-04 15:56:58,19775
MB1,2018-07-04 15:56:59,19769
MB1,2018-04-27 19:25:18,38179
MB1,2018-05-24 21:28:18,14034
MB1,2018-10-02 06:38:42,38516
MB1,2018-05-24 21:28:21,38070
MB1,2018-11-01 09:17:25,32881
MB1,2018-05-24 21:28:24,11712
MB1,2018-06-07 08:13:02,34028
MB1,2018-06-21 08:12:58,8373
MB1,2018-07-06 08:31:08,8369
MB1,2018-11-24 09:10:58,8368
MB1,2019-01-15 09:04:01,2432
MB1,2018-12-18 05:13:47,14416
MB1,2018-08-16 18:25:21,35317
MB1,2019-04-22 00:07:48,14031
MB1,2019-02-11 02:20:28,9424
MB1,2018-05-24 21:28:27,9420
MB1,2018-06-26 08:31:40,9429
MB1,2018-05-24 21:28:28,12796
MB1,2018-05-24 21:28:30,12801
MB1,2018-05-24 21:28:31,12794
MB1,2018-05-24 21:28:33,12799
MB1,2018-05-24 21:28:34,12800
MB1,2018-05-24 21:28:36,12802
MB1,2018-05-24 21:28:37,12804
MB1,2018-05-24 21:28:43,27511
MB1,2018-11-26 09:11:13,15586
MB1,2018-05-24 21:28:51,27509
MB1,2018-05-25 20:03:26,30042
MB1,2018-05-24 21:28:57,30043
MB1,2018-05-24 21:28:59,30049
MB1,2018-05-24 21:29:05,26268
MB1,2018-05-24 21:29:06,12514
MB1,2018-05-24 21:29:08,12513
MB1,2018-04-22 09:20:35,10110
MB1,2018-05-24 21:29:30,10111
MB1,2018-11-01 09:12:13,10139
MB1,2019-10-23 15:39:07,26273
MB1,2018-05-24 21:29:35,26275
MB1,2018-05-24 21:29:36,10115
MB1,2018-05-24 21:29:38,10104
MB1,2018-05-24 21:29:40,36020
MB1,2018-05-24 21:29:42,36030
MB1,2018-11-01 09:13:10,14861
MB1,2018-05-24 21:29:46,36026
MB1,2018-06-20 08:11:32,10113
MB1,2018-05-24 21:29:57,26274
MB1,2018-05-24 21:29:58,26272
MB1,2018-02-06 03:04:56,40896
MB1,2019-08-15 09:05:20,38631
MB1,2019-07-26 09:03:41,32905
MB1,2019-02-06 04:55:03,4205
MB1,2019-08-23 09:04:57,26877
MB1,2019-01-27 09:02:44,26879
MB1,2019-12-08 09:01:20,26871
MB1,2019-12-25 09:01:05,26870
MB1,2019-05-07 09:04:57,9895
MB1,2019-11-15 09:02:43,20329
MB1,2019-10-09 09:02:31,18809
MB1,2019-12-25 09:01:37,9898
MB1,2019-12-14 09:01:25,3736
MB1,2019-02-04 09:03:55,38827
MB1,2019-12-22 09:01:17,24199
MB1,2018-11-01 09:16:14,11166
MB1,2019-03-30 09:06:48,9758
MB1,2019-03-19 09:03:08,13686
MB1,2019-08-10 09:04:06,13688
MB1,2019-12-17 09:01:40,2648
MB1,2018-11-21 09:21:30,13682
MB1,2019-12-09 09:01:52,2578
MB1,2018-10-30 09:12:28,2652
MB1,2018-12-28 09:02:56,23586
MB1,2019-03-10 09:02:43,39939
MB1,2019-09-11 09:02:33,12645
MB1,2019-08-14 09:04:32,38630
MB1,2019-08-11 09:03:54,13847
MB1,2019-06-02 09:02:52,12360
MB1,2019-12-20 09:01:01,368
MB1,2019-11-25 09:02:09,16454
MB1,2019-10-02 09:01:54,9492
MB1,2019-11-22 09:02:27,9249
MB1,2019-12-19 09:01:15,38681
MB1,2019-08-24 09:05:15,9245
MB1,2019-12-20 09:52:04,9253
MB1,2018-12-12 09:23:04,34274
MB1,2018-08-22 08:33:29,41749
MB1,2018-04-04 19:35:25,21061
MB1,2018-06-21 22:06:19,17679
MB1,2018-08-14 08:36:37,28974
MB1,2019-12-27 09:02:12,28436
MB1,2019-12-25 09:01:55,28429
MB1,2019-04-17 09:03:54,22599
MB1,2019-06-08 09:04:01,22602
MB1,2018-06-15 08:07:44,33075
MB1,2019-03-25 09:06:23,3692
MB1,2019-04-07 09:04:29,15078
MB1,2018-07-18 08:32:56,24444
MB1,2018-07-05 08:13:38,27818
MB1,2018-07-05 08:27:26,27815
MB1,2018-08-18 08:34:10,27816
MB1,2018-12-06 09:06:07,27810
MB1,2018-07-05 08:19:04,27808
MB1,2018-07-05 08:18:55,27809
MB1,2018-07-05 08:22:50,27812
MB1,2019-03-25 09:04:19,3686
MB1,2019-03-25 09:05:05,3688
MB1,2019-06-11 09:03:34,13579
MB1,2018-06-15 08:05:27,27957
MB1,2018-07-18 08:26:22,24450
MB1,2018-07-18 08:26:23,27955
MB1,2018-07-18 08:26:24,27964
MB1,2018-07-18 08:13:04,27954
MB1,2018-07-17 03:14:05,19736
MB1,2018-12-24 09:12:51,22704
MB1,2018-10-07 09:25:15,22699
MB1,2019-01-22 09:03:40,19741
MB1,2019-07-04 09:03:43,19743
MB1,2018-06-15 08:05:47,22698
MB1,2018-08-27 08:34:20,22695
MB1,2018-06-15 08:09:50,22696
MB1,2019-01-22 09:05:08,19737
MB1,2019-07-04 09:04:45,39220
MB1,2019-07-04 09:04:12,39219
MB1,2019-08-14 09:04:36,13580
MB1,2018-07-17 08:22:23,29306
MB1,2018-05-24 21:30:10,13570
MB1,2019-08-04 09:04:36,5443
MB1,2019-07-07 09:04:23,5444
MB1,2019-12-07 09:00:57,5438
MB1,2018-07-17 08:11:34,19734
MB1,2019-01-22 09:04:32,19738
MB1,2019-03-25 09:05:22,12786
MB1,2018-10-26 09:24:37,30411
MB1,2019-05-07 09:06:34,33733
MB1,2018-12-02 21:12:29,14881
MB1,2019-03-22 09:05:37,14877
MB1,2018-09-24 09:30:55,30150
MB1,2018-06-15 08:10:28,33072
MB1,2018-06-15 08:06:24,33067
MB1,2018-09-23 09:45:39,33065
MB1,2018-09-27 09:10:23,33071
MB1,2019-12-30 09:01:36,25138
MB1,2018-10-20 09:21:17,29299
MB1,2018-07-17 08:21:23,29300
MB1,2019-09-22 09:02:26,3750
MB1,2019-07-04 09:04:23,39213
MB1,2018-07-17 08:25:24,19744
MB1,2019-03-28 09:13:29,39217
MB1,2019-07-04 09:04:08,39214
MB1,2019-07-04 09:04:09,39222
MB1,2019-07-04 09:04:08,39216
MB1,2019-07-04 09:04:46,39218
MB1,2019-01-22 09:03:32,19735
MB1,2018-07-17 08:14:19,19742
MB1,2019-07-04 09:04:04,39215
MB1,2018-08-04 08:18:40,43435
MB1,2019-10-12 09:02:18,30153
MB1,2018-07-07 08:21:58,43432
MB1,2019-08-14 09:04:51,29529
MB1,2018-07-14 08:25:11,43429
MB1,2018-02-19 03:19:30,32960
MB1,2018-11-01 09:16:00,904
MB1,2018-06-30 08:30:46,43430
MB1,2018-05-24 21:30:28,23455
MB1,2018-05-24 21:30:31,23451
MB1,2018-05-24 21:30:32,23454
MB1,2018-05-24 21:30:34,23453
MB1,2018-04-05 12:42:34,23457
MB1,2018-07-30 05:08:54,20784
MB1,2018-05-24 21:30:35,20772
MB1,2018-05-24 21:30:37,42911
MB1,2018-05-24 21:30:42,42910
MB1,2018-05-24 21:30:44,9403
MB1,2018-08-16 08:30:41,9399
MB1,2018-05-24 21:30:45,9407
MB1,2018-05-24 21:30:47,13663
MB1,2018-06-06 08:05:35,9396
MB1,2018-05-24 21:30:48,1216
MB1,2018-05-24 21:30:50,22482
MB1,2018-05-24 21:30:52,13668
MB1,2018-05-24 21:30:53,1217
MB1,2018-05-28 18:09:52,1210
MB1,2018-05-24 21:30:55,1215
MB1,2018-06-07 08:10:17,42904
MB1,2018-10-26 09:08:16,32317
MB1,2019-11-18 09:01:46,32316
MB1,2019-10-31 09:01:31,36541
MB1,2019-11-27 10:15:39,32305
MB1,2018-08-08 08:22:15,17114
MB1,2018-10-04 09:08:51,17124
MB1,2018-09-10 10:10:50,18133
MB1,2018-10-03 09:23:34,18129
MB1,2019-12-20 09:01:47,16307
MB1,2019-05-22 09:06:12,16306
MB1,2019-09-10 09:03:18,18134
MB1,2018-08-23 08:08:08,20094
MB1,2018-08-08 08:04:11,37952
MB1,2018-09-20 09:17:55,24095
MB1,2018-08-24 08:06:04,24105
MB1,2019-07-03 09:03:15,13710
MB1,2018-09-24 09:14:29,37950
MB1,2019-05-25 09:03:47,19131
MB1,2018-08-21 08:25:32,26700
MB1,2019-07-22 09:04:08,12118
MB1,2019-08-14 09:04:26,18350
MB1,2019-12-14 09:01:45,38478
MB1,2018-08-30 08:47:02,38476
MB1,2018-08-31 09:31:12,12918
MB1,2018-06-19 08:10:59,12921
MB1,2018-08-18 08:13:44,18444
MB1,2019-11-22 09:01:57,33847
MB1,2018-05-24 21:30:56,33846
MB1,2019-12-15 09:01:22,33845
MB1,2019-10-16 23:40:05,25225
MB1,2019-12-05 09:02:04,33844
MB1,2019-12-10 09:01:41,33848
MB1,2018-05-24 21:30:59,33851
MB1,2019-08-20 09:05:23,33850
MB1,2019-12-16 09:01:01,33849
MB1,2018-10-21 09:06:59,10218
MB1,2018-08-14 08:28:07,10212
MB1,2018-08-24 08:34:28,35176
MB1,2018-10-22 09:18:29,35177
MB1,2019-09-16 09:05:38,35178
MB1,2019-11-16 09:02:44,28039
MB1,2018-08-18 08:07:01,28037
MB1,2018-10-04 09:24:29,35174
MB1,2018-10-14 09:29:01,28043
MB1,2019-06-20 09:04:29,28040
MB1,2018-10-03 09:30:48,28041
MB1,2018-11-27 03:22:46,2035
MB1,2019-01-12 09:11:09,43191
MB1,2019-11-24 09:02:53,32314
MB1,2019-11-14 09:02:07,32307
MB1,2019-06-23 09:08:36,32695
MB1,2019-07-20 09:06:18,28012
MB1,2019-06-29 09:08:42,28019
MB1,2019-10-20 09:01:26,3357
MB1,2019-12-04 10:17:02,2180
MB1,2019-10-12 09:02:17,3367
MB1,2018-12-13 09:04:09,2182
